session,trial,maze,regime,correct,chosen,correct_exit,ml_alt,looked_ml_alt,n_other_alt_looked,looked_any_unchosen,first_unchosen_look,first_look_is_ml,window_start_ms,n_fixations_in_window
Dec_01_g0,350,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4392.0,12
Dec_01_g0,351,4,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4450.0,10
Dec_01_g0,352,4,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4058.0,8
Dec_01_g0,353,2,hierarchical,True,RD,RD,RU,False,0,False,,,4319.0,12
Dec_01_g0,354,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4480.0,9
Dec_01_g0,355,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3802.0,7
Dec_01_g0,356,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3887.0,13
Dec_01_g0,357,6,sequential,True,RD,RD,RU,False,0,False,,,3830.0,11
Dec_01_g0,359,5,sequential,True,RU,RU,LD,False,0,False,,,4190.0,9
Dec_01_g0,361,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4034.0,10
Dec_01_g0,362,5,sequential,False,RU,LD,LD,False,0,False,,,4513.0,9
Dec_01_g0,363,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4242.0,10
Dec_01_g0,364,5,sequential,True,RU,RU,LD,False,0,False,,,4256.0,9
Dec_01_g0,365,4,hierarchical,False,LD,LU,LU,False,0,False,,,4453.0,10
Dec_01_g0,366,6,sequential,True,RD,RD,RU,False,0,False,,,3787.0,11
Dec_01_g0,367,4,hierarchical,False,RU,LD,LD,True,0,True,LD,True,4416.0,8
Dec_01_g0,369,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4410.0,10
Dec_01_g0,371,1,hierarchical,True,RD,RD,RU,False,0,False,,,4343.0,12
Dec_01_g0,373,2,hierarchical,True,RD,RD,RU,False,0,False,,,4360.0,10
Dec_01_g0,374,3,hierarchical,True,RU,RU,LD,False,2,True,RD,False,4512.0,8
Dec_01_g0,375,2,hierarchical,True,RU,RU,RD,False,0,False,,,4617.0,9
Dec_01_g0,376,5,sequential,False,RU,LU,LU,False,1,True,RD,False,4074.0,11
Dec_01_g0,377,2,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4291.0,6
Dec_01_g0,378,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4424.0,10
Dec_01_g0,379,4,hierarchical,False,RU,LU,LU,False,1,True,LD,False,4189.0,10
Dec_01_g0,380,2,hierarchical,True,RD,RD,RU,False,0,False,,,4324.0,9
Dec_01_g0,381,4,hierarchical,False,LU,RU,RU,False,0,False,,,4494.0,13
Dec_01_g0,382,6,sequential,True,LD,LD,LU,False,0,False,,,4497.0,9
Dec_01_g0,383,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4563.0,10
Dec_01_g0,384,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4544.0,7
Dec_01_g0,385,4,hierarchical,True,RD,RD,RU,False,0,False,,,4144.0,12
Dec_01_g0,387,5,sequential,True,RU,RU,LD,False,0,False,,,4201.0,9
Dec_01_g0,389,6,sequential,True,RD,RD,RU,False,0,False,,,3913.0,11
Dec_01_g0,390,5,sequential,False,RU,LU,LU,False,0,False,,,3985.0,12
Dec_01_g0,391,5,sequential,True,LD,LD,RU,False,0,False,,,4462.0,12
Dec_01_g0,392,5,sequential,False,RU,LU,LU,False,1,True,LD,False,4172.0,9
Dec_01_g0,393,2,hierarchical,True,LD,LD,LU,False,0,False,,,4439.0,6
Dec_01_g0,394,4,hierarchical,False,RU,LD,LD,False,0,False,,,4524.0,10
Dec_01_g0,395,3,hierarchical,True,LD,LD,RU,False,0,False,,,4498.0,11
Dec_01_g0,396,6,sequential,False,LD,LU,LU,False,0,False,,,4325.0,11
Dec_01_g0,397,3,hierarchical,True,LD,LD,RU,False,2,True,LU,False,4418.0,13
Dec_01_g0,398,4,hierarchical,True,RD,RD,RU,False,0,False,,,4233.0,8
Dec_01_g0,399,3,hierarchical,False,RU,LU,LU,True,1,True,LU,True,4157.0,9
Dec_01_g0,400,6,sequential,False,LU,RU,RU,False,1,True,RD,False,3963.0,13
Dec_01_g0,401,6,sequential,True,LD,LD,LU,False,1,True,RU,False,4651.0,9
Dec_01_g0,402,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4149.0,13
Dec_01_g0,403,4,hierarchical,True,LD,LD,LU,False,0,False,,,4579.0,12
Dec_01_g0,404,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4633.0,11
Dec_01_g0,405,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4557.0,7
Dec_01_g0,407,3,hierarchical,False,LD,RU,RU,False,1,True,RD,False,4620.0,6
Dec_01_g0,408,3,hierarchical,True,RD,RD,RU,False,0,False,,,4112.0,9
Dec_01_g0,409,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4105.0,12
Dec_01_g0,410,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4034.0,12
Dec_01_g0,411,3,hierarchical,True,LU,LU,LD,False,0,False,,,4058.0,9
Dec_01_g0,412,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4556.0,10
Dec_01_g0,414,2,hierarchical,True,RD,RD,RU,False,0,False,,,4503.0,12
Dec_01_g0,415,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4083.0,9
Dec_01_g0,416,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4134.0,10
Dec_01_g0,417,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4422.0,10
Dec_01_g0,418,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4186.0,12
Dec_01_g0,419,4,hierarchical,True,RD,RD,RU,False,0,False,,,4091.0,9
Dec_01_g0,420,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3878.0,10
Dec_01_g0,421,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4703.0,10
Dec_01_g0,423,4,hierarchical,True,RU,RU,RD,False,0,False,,,4366.0,4
Dec_01_g0,424,6,sequential,True,LD,LD,LU,False,0,False,,,4563.0,10
Dec_01_g0,426,4,hierarchical,True,LD,LD,LU,False,0,False,,,4398.0,16
Dec_01_g0,429,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4672.0,11
Dec_01_g0,430,6,sequential,False,LU,RU,RU,False,1,True,LD,False,4104.0,10
Dec_01_g0,431,4,hierarchical,False,LU,LD,LD,False,0,False,,,4402.0,12
Dec_01_g0,432,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4187.0,14
Dec_01_g0,433,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4226.0,6
Dec_01_g0,434,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3892.0,12
Dec_01_g0,435,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4665.0,10
Dec_01_g0,436,6,sequential,False,RU,LD,LD,True,0,True,LD,True,4498.0,10
Dec_01_g0,437,6,sequential,False,LU,RU,RU,True,0,True,RU,True,4103.0,7
Dec_01_g0,438,4,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4226.0,10
Dec_01_g0,439,3,hierarchical,False,RU,LD,LD,True,1,True,RD,False,4380.0,11
Dec_01_g0,440,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3796.0,9
Dec_01_g0,441,1,hierarchical,True,RD,RD,RU,False,0,False,,,4290.0,9
Dec_01_g0,442,5,sequential,False,RU,LU,LU,False,0,False,,,4009.0,10
Dec_01_g0,444,6,sequential,False,LU,RU,RU,False,0,False,,,4073.0,8
Dec_01_g0,445,3,hierarchical,True,LU,LU,LD,False,0,False,,,4173.0,9
Dec_01_g0,446,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4238.0,9
Dec_01_g0,447,1,hierarchical,True,RD,RD,RU,False,0,False,,,4446.0,8
Dec_01_g0,448,1,hierarchical,True,RD,RD,RU,False,0,False,,,4294.0,9
Dec_01_g0,449,2,hierarchical,True,RD,RD,RU,False,0,False,,,4339.0,14
Dec_01_g0,451,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4510.0,8
Dec_01_g0,453,6,sequential,True,RD,RD,RU,False,1,True,LD,False,3800.0,11
Dec_01_g0,454,6,sequential,False,LD,LU,LU,False,0,False,,,4244.0,11
Dec_01_g0,455,6,sequential,True,RD,RD,RU,False,0,False,,,3873.0,11
Dec_01_g0,456,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4585.0,13
Dec_01_g0,457,4,hierarchical,False,LU,RU,RU,False,0,False,,,4510.0,9
Dec_01_g0,458,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4473.0,11
Dec_01_g0,459,2,hierarchical,False,LD,LU,LU,False,0,False,,,4371.0,9
Dec_01_g0,460,5,sequential,False,RU,LD,LD,True,0,True,LD,True,4391.0,8
Dec_01_g0,461,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4465.0,9
Dec_01_g0,463,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4390.0,10
Dec_01_g0,464,3,hierarchical,True,LD,LD,RU,False,0,False,,,4423.0,10
Dec_01_g0,466,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,3985.0,10
Dec_01_g0,467,2,hierarchical,True,RU,RU,RD,False,0,False,,,4507.0,7
Dec_01_g0,468,1,hierarchical,True,RU,RU,RD,True,1,True,LU,False,4891.0,10
Dec_01_g0,469,2,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4337.0,12
Dec_01_g0,470,6,sequential,False,LU,RU,RU,False,0,False,,,3973.0,10
Dec_01_g0,471,6,sequential,True,RD,RD,RU,False,0,False,,,3797.0,14
Dec_01_g0,472,3,hierarchical,True,LD,LD,RU,False,0,False,,,4670.0,11
Dec_01_g0,473,5,sequential,False,RU,LD,LD,False,0,False,,,4411.0,10
Dec_01_g0,474,4,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4226.0,9
Dec_01_g0,475,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4514.0,8
Dec_01_g0,476,4,hierarchical,True,RU,RU,RD,False,0,False,,,4288.0,5
Dec_01_g0,478,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4212.0,10
Dec_01_g0,479,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3893.0,10
Dec_01_g0,480,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4708.0,9
Dec_01_g0,481,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3862.0,14
Dec_01_g0,482,1,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4323.0,12
Dec_01_g0,483,5,sequential,True,RU,RU,LD,False,2,True,RD,False,4252.0,8
Dec_01_g0,484,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3803.0,9
Dec_01_g0,486,5,sequential,True,LD,LD,RU,False,2,True,RD,False,4636.0,12
Dec_01_g0,487,6,sequential,False,LU,RU,RU,False,1,True,RD,False,4408.0,11
Dec_01_g0,489,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3922.0,13
Dec_01_g0,490,4,hierarchical,False,LU,RU,RU,True,0,True,RU,True,4315.0,8
Dec_01_g0,491,4,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4195.0,15
Dec_01_g0,492,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4262.0,9
Dec_01_g0,493,3,hierarchical,True,LD,LD,RU,False,0,False,,,4462.0,11
Dec_01_g0,497,2,hierarchical,True,RU,RU,RD,False,0,False,,,4813.0,8
Dec_01_g0,498,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4374.0,9
Dec_01_g0,499,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4635.0,15
Dec_01_g0,500,5,sequential,True,RU,RU,LD,False,0,False,,,4261.0,10
Dec_01_g0,502,4,hierarchical,True,RD,RD,RU,False,0,False,,,4078.0,9
Dec_01_g0,503,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3823.0,12
Dec_01_g0,505,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3846.0,12
Dec_01_g0,506,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4454.0,10
Dec_01_g0,507,4,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4210.0,10
Dec_01_g0,509,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4154.0,11
Dec_01_g0,510,2,hierarchical,False,LU,RU,RU,False,1,True,LD,False,4549.0,9
Dec_01_g0,511,4,hierarchical,True,RD,RD,RU,False,0,False,,,4091.0,12
Dec_01_g0,512,3,hierarchical,True,RU,RU,LD,False,1,True,LU,False,4671.0,6
Dec_01_g0,513,1,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4701.0,9
Dec_01_g0,514,1,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4279.0,12
Dec_01_g0,515,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4474.0,9
Dec_01_g0,516,1,hierarchical,True,RD,RD,RU,False,0,False,,,4360.0,8
Dec_01_g0,517,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3837.0,13
Dec_01_g0,518,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4423.0,10
Dec_01_g0,519,5,sequential,False,RU,LU,LU,False,1,True,RD,False,4036.0,10
Dec_01_g0,520,2,hierarchical,True,RD,RD,RU,False,0,False,,,4277.0,9
Dec_01_g0,521,5,sequential,True,RU,RU,LD,False,0,False,,,4404.0,8
Dec_01_g0,524,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4211.0,9
Dec_01_g0,525,5,sequential,True,RU,RU,LD,False,2,True,RD,False,4406.0,11
Dec_01_g0,526,4,hierarchical,True,RD,RD,RU,False,0,False,,,4047.0,13
Dec_01_g0,527,4,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4427.0,9
Dec_01_g0,528,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4026.0,9
Dec_01_g0,529,2,hierarchical,False,LD,LU,LU,False,0,False,,,4198.0,8
Dec_01_g0,534,5,sequential,True,RU,RU,LD,False,2,True,LU,False,4230.0,13
Dec_01_g0,535,3,hierarchical,False,LD,RU,RU,False,0,False,,,4483.0,11
Dec_01_g0,536,1,hierarchical,True,LD,LD,LU,False,0,False,,,4589.0,11
Dec_01_g0,537,2,hierarchical,False,RU,RD,RD,False,0,False,,,4595.0,12
Dec_01_g0,538,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4668.0,11
Dec_01_g0,539,5,sequential,False,RU,LD,LD,False,0,False,,,4502.0,8
Dec_01_g0,540,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4026.0,11
Dec_01_g0,541,2,hierarchical,True,RU,RU,RD,False,0,False,,,4516.0,12
Dec_01_g0,542,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3803.0,10
Dec_01_g0,543,6,sequential,True,LD,LD,LU,False,0,False,,,4503.0,11
Dec_01_g0,544,6,sequential,False,LU,RU,RU,False,0,False,,,4068.0,9
Dec_01_g0,545,2,hierarchical,True,RD,RD,RU,False,0,False,,,4292.0,8
Dec_01_g0,546,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4044.0,9
Dec_01_g0,547,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4679.0,8
Dec_01_g0,548,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4458.0,10
Dec_01_g0,549,3,hierarchical,False,LU,LD,LD,False,1,True,RU,False,4462.0,7
Dec_01_g0,550,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4386.0,10
Dec_01_g0,551,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4589.0,12
Dec_01_g0,552,4,hierarchical,False,LU,LD,LD,False,0,False,,,4491.0,7
Dec_01_g0,553,6,sequential,False,LU,RU,RU,False,0,False,,,4071.0,8
Dec_01_g0,554,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4271.0,11
Dec_01_g0,555,2,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4298.0,14
Dec_01_g0,556,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4203.0,9
Dec_01_g0,557,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4660.0,9
Dec_01_g0,559,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4125.0,7
Dec_01_g0,560,5,sequential,True,RU,RU,LD,False,1,True,LU,False,4297.0,9
Dec_01_g0,561,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4412.0,8
Dec_01_g0,562,6,sequential,True,RU,RU,LU,True,0,True,LU,True,4027.0,6
Dec_01_g0,564,2,hierarchical,True,LD,LD,LU,False,0,False,,,4445.0,7
Dec_01_g0,565,6,sequential,True,RD,RD,RU,False,1,True,LU,False,4065.0,10
Dec_01_g0,566,2,hierarchical,True,RD,RD,RU,False,0,False,,,4356.0,10
Dec_01_g0,568,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4449.0,10
Dec_01_g0,570,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4872.0,7
Dec_01_g0,571,1,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4125.0,12
Dec_01_g0,572,1,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4034.0,10
Dec_01_g0,573,2,hierarchical,False,LD,LU,LU,False,0,False,,,4261.0,9
Dec_01_g0,574,3,hierarchical,False,RU,LD,LD,False,1,True,RD,False,4620.0,11
Dec_01_g0,575,5,sequential,False,RU,LD,LD,False,1,True,LU,False,4416.0,6
Dec_01_g0,576,5,sequential,True,RU,RU,LD,False,0,False,,,4377.0,9
Dec_01_g0,577,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4059.0,9
Dec_01_g0,578,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4261.0,12
Dec_01_g0,579,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4330.0,12
Dec_01_g0,580,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3981.0,10
Dec_01_g0,581,6,sequential,False,LU,RU,RU,False,0,False,,,3960.0,11
Dec_01_g0,582,1,hierarchical,True,RD,RD,RU,False,0,False,,,4255.0,5
Dec_01_g0,583,3,hierarchical,True,LD,LD,RU,False,0,False,,,4545.0,10
Dec_01_g0,585,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4420.0,10
Dec_01_g0,586,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,3994.0,15
Dec_01_g0,587,5,sequential,True,RU,RU,LD,False,2,True,RD,False,4188.0,10
Dec_01_g0,588,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4405.0,12
Dec_01_g0,589,4,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4292.0,12
Dec_01_g0,590,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3871.0,8
Dec_01_g0,591,1,hierarchical,True,LD,LD,LU,True,1,True,RD,False,4578.0,12
Dec_01_g0,592,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4502.0,9
Dec_01_g0,593,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3917.0,13
Dec_01_g0,595,4,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4168.0,12
Dec_01_g0,596,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4460.0,10
Dec_01_g0,597,6,sequential,True,RD,RD,RU,False,0,False,,,3870.0,11
Dec_01_g0,598,4,hierarchical,True,LU,LU,LD,False,1,True,RU,False,4624.0,9
Dec_01_g0,599,2,hierarchical,True,RU,RU,RD,False,0,False,,,4576.0,8
Dec_01_g0,600,5,sequential,False,RU,LD,LD,False,0,False,,,4446.0,10
Dec_01_g0,601,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4434.0,7
Dec_01_g0,602,5,sequential,False,RU,LD,LD,True,0,True,LD,True,4387.0,12
Dec_01_g0,603,6,sequential,True,RD,RD,RU,False,1,True,LD,False,3783.0,12
Dec_01_g0,605,1,hierarchical,False,LD,RD,RD,True,0,True,RD,True,4317.0,11
Dec_01_g0,606,6,sequential,True,RD,RD,RU,False,1,True,LD,False,3958.0,11
Dec_01_g0,610,2,hierarchical,False,LD,LU,LU,False,1,True,RD,False,4322.0,11
Dec_01_g0,611,5,sequential,True,RD,RD,LU,True,1,True,LU,True,3972.0,7
Dec_01_g0,612,5,sequential,True,LU,LU,RU,False,2,True,LD,False,4056.0,12
Dec_01_g0,613,6,sequential,False,RU,LU,LU,False,0,False,,,4187.0,8
Dec_01_g0,614,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4272.0,13
Dec_01_g0,615,5,sequential,True,RD,RD,LU,True,1,True,LU,True,3798.0,11
Dec_01_g0,616,1,hierarchical,True,LD,LD,LU,True,1,True,RD,False,4434.0,12
Dec_01_g0,617,5,sequential,True,LU,LU,RU,True,0,True,RU,True,3946.0,13
Dec_01_g0,618,5,sequential,True,RU,RU,LD,False,0,False,,,4219.0,13
Dec_01_g0,619,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3946.0,12
Dec_01_g0,620,2,hierarchical,False,LU,LD,LD,False,1,True,RD,False,4451.0,12
Dec_01_g0,621,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4175.0,13
Dec_01_g0,622,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4216.0,12
Dec_01_g0,623,2,hierarchical,True,LU,LU,LD,False,2,True,RU,False,4254.0,12
Dec_01_g0,627,4,hierarchical,False,RU,LD,LD,False,0,False,,,4458.0,7
Dec_01_g0,628,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4410.0,10
Dec_01_g0,629,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3906.0,12
Dec_01_g0,630,5,sequential,False,LD,RU,RU,False,0,False,,,4197.0,12
Dec_01_g0,631,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4162.0,11
Dec_01_g0,632,5,sequential,False,RU,LU,LU,False,1,True,RD,False,4122.0,6
Dec_01_g0,633,4,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4462.0,8
Dec_01_g0,634,3,hierarchical,True,RU,RU,LD,False,2,True,LU,False,4471.0,12
Dec_01_g0,635,4,hierarchical,False,RU,RD,RD,False,0,False,,,4055.0,5
Dec_01_g0,636,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4720.0,11
Dec_01_g0,637,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4638.0,13
Dec_01_g0,638,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3906.0,12
Dec_01_g0,639,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,3958.0,14
Dec_01_g0,640,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4376.0,15
Dec_01_g0,641,5,sequential,False,RU,LU,LU,False,0,False,,,4068.0,9
Dec_01_g0,643,6,sequential,True,RU,RU,LU,False,0,False,,,3942.0,12
Dec_01_g0,645,4,hierarchical,True,LD,LD,LU,False,1,True,RU,False,4517.0,12
Dec_01_g0,646,5,sequential,False,RU,LU,LU,True,1,True,LU,True,3955.0,11
Dec_01_g0,647,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4514.0,11
Dec_01_g0,648,5,sequential,False,RU,LU,LU,False,0,False,,,4064.0,9
Dec_01_g0,649,1,hierarchical,True,RD,RD,RU,False,0,False,,,4381.0,12
Dec_01_g0,650,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4287.0,11
Dec_01_g0,651,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4017.0,10
Dec_01_g0,652,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4446.0,14
Dec_01_g0,653,2,hierarchical,True,LD,LD,LU,False,0,False,,,4729.0,10
Dec_01_g0,654,1,hierarchical,True,LU,LU,LD,True,1,True,RD,False,3971.0,11
Dec_01_g0,655,5,sequential,False,RU,LU,LU,True,1,True,LU,True,4020.0,8
Dec_01_g0,656,6,sequential,False,RD,RU,RU,False,1,True,LD,False,4037.0,9
Dec_01_g0,657,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4311.0,13
Dec_01_g0,658,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4199.0,12
Dec_01_g0,659,5,sequential,False,RU,LU,LU,False,1,True,RD,False,4132.0,7
Dec_01_g0,660,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4598.0,12
Dec_01_g0,661,1,hierarchical,True,LD,LD,LU,False,1,True,RU,False,4692.0,11
Dec_01_g0,662,4,hierarchical,True,RU,RU,RD,False,0,False,,,4347.0,10
Dec_01_g0,663,4,hierarchical,True,RU,RU,RD,False,0,False,,,4377.0,9
Dec_01_g0,664,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4087.0,9
Dec_01_g0,665,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4517.0,12
Dec_01_g0,666,1,hierarchical,True,LU,LU,LD,False,0,False,,,3953.0,8
Dec_01_g0,667,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4409.0,10
Dec_01_g0,668,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4499.0,8
Dec_01_g0,669,4,hierarchical,True,RD,RD,RU,False,0,False,,,3999.0,10
Dec_01_g0,670,5,sequential,True,LU,LU,RU,False,1,True,RD,False,3971.0,9
Dec_01_g0,671,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4566.0,11
Dec_01_g0,672,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4002.0,12
Dec_01_g0,673,3,hierarchical,False,RD,LU,LU,False,0,False,,,4013.0,9
Dec_01_g0,674,3,hierarchical,True,RU,RU,LD,False,0,False,,,4551.0,11
Dec_01_g0,675,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3840.0,11
Dec_01_g0,677,4,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4366.0,13
Dec_01_g0,678,5,sequential,False,LD,RU,RU,True,0,True,RU,True,4324.0,11
Dec_01_g0,679,4,hierarchical,True,RU,RU,RD,False,0,False,,,4242.0,11
Dec_01_g0,681,6,sequential,True,LD,LD,LU,False,0,False,,,4412.0,9
Dec_01_g0,682,1,hierarchical,True,RD,RD,RU,False,0,False,,,4385.0,9
Dec_01_g0,683,4,hierarchical,True,LU,LU,LD,False,0,False,,,4432.0,9
Dec_01_g0,684,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4815.0,12
Dec_01_g0,685,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3790.0,10
Dec_01_g0,686,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4205.0,10
Dec_01_g0,687,6,sequential,True,RD,RD,RU,False,0,False,,,3776.0,15
Dec_01_g0,688,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4656.0,8
Dec_01_g0,689,3,hierarchical,False,LD,RU,RU,False,0,False,,,4422.0,9
Dec_01_g0,690,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4248.0,10
Dec_01_g0,691,4,hierarchical,False,LU,LD,LD,False,0,False,,,4439.0,8
Dec_01_g0,692,6,sequential,True,RD,RD,RU,False,0,False,,,3848.0,9
Dec_01_g0,693,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4376.0,10
Dec_01_g0,694,5,sequential,True,RD,RD,LU,False,0,False,,,3818.0,13
Dec_01_g0,695,6,sequential,False,RU,LU,LU,False,0,False,,,4333.0,9
Dec_01_g0,697,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4804.0,11
Dec_01_g0,698,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4315.0,11
Dec_01_g0,699,2,hierarchical,True,RU,RU,RD,False,0,False,,,4466.0,9
Dec_01_g0,700,6,sequential,True,LU,LU,LD,False,1,True,RU,False,4259.0,9
Dec_01_g0,701,3,hierarchical,True,RU,RU,LD,False,2,True,RD,False,4623.0,12
